ticker,status,current_price,entry,sl,tp,rr,atrs_from_entry,zone_lo,zone_hi,atr,short_float_pct,inst_own_pct,dollar_vol_30d,avg_vol_30d,weekly_bars,earnings_date,days_to_earnings,earnings_known,earnings_blackout,tradingview_url,finviz_url,reason
BCPC,FAIL,168.39999389648438,,,,,,,,,,,31998036.480258174,190012.1,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:BCPC,https://finviz.com/quote.ashx?t=BCPC,$vol(30d) $32.0M < $50M
BELFB,FAIL,249.55999755859372,,,,,,,,,,,36985082.79151408,148201.16666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:BELFB,https://finviz.com/quote.ashx?t=BELFB,$vol(30d) $37.0M < $50M
BFH,FAIL,102.93000030517578,,,,,,,,,8.31,104.25,50085508.27149785,486597.76666666666,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:BFH,https://finviz.com/quote.ashx?t=BFH,short float 8.31% >= 5%
BILL,FAIL,46.4900016784668,,,,,,,,,15.41,105.13,104019361.0894966,2237456.6,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:BILL,https://finviz.com/quote.ashx?t=BILL,short float 15.41% >= 5%
BJRI,FAIL,61.54999923706055,,,,,,,,,,,27650221.050596617,449231.8666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:BJRI,https://finviz.com/quote.ashx?t=BJRI,$vol(30d) $27.7M < $50M
BMRN,FAIL,63.369998931884766,,,,,,,,,5.17,102.46,127009314.02223016,2004249.9,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:BMRN,https://finviz.com/quote.ashx?t=BMRN,short float 5.17% >= 5%
BRZE,FAIL,25.520000457763672,,,,,,,,,11.21,82.96,73337568.79815547,2873729.1333333333,254.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:BRZE,https://finviz.com/quote.ashx?t=BRZE,short float 11.21% >= 5%
BTSG,FAIL,56.54999923706055,,,,,,,,,,,143703710.09623376,2541179.7,140.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:BTSG,https://finviz.com/quote.ashx?t=BTSG,history 140 weekly bars < ~3y (150)
BXP,FAIL,64.30999755859375,,,,,,,,,7.06,113.96,84916912.24262491,1320430.9666666666,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:BXP,https://finviz.com/quote.ashx?t=BXP,short float 7.06% >= 5%
CBRL,FAIL,45.47999954223633,,,,,,,,,,,39390213.95953102,866099.7,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CBRL,https://finviz.com/quote.ashx?t=CBRL,$vol(30d) $39.4M < $50M
CBT,FAIL,79.47000122070312,,,,,,,,,,,29565735.81114604,372036.43333333335,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CBT,https://finviz.com/quote.ashx?t=CBT,$vol(30d) $29.6M < $50M
CCS,FAIL,63.90999984741211,,,,,,,,,,,17501321.000548173,273843.23333333334,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CCS,https://finviz.com/quote.ashx?t=CCS,$vol(30d) $17.5M < $50M
CCSI,FAIL,36.470001220703125,,,,,,,,,,,6694711.81174825,183567.63333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CCSI,https://finviz.com/quote.ashx?t=CCSI,$vol(30d) $6.7M < $50M
CDP,FAIL,34.34000015258789,,,,,,,,,,,27597357.147960663,803650.4666666667,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CDP,https://finviz.com/quote.ashx?t=CDP,$vol(30d) $27.6M < $50M
CF,FAIL,120.58999633789062,,,,,,,,,5.54,107.94,324683568.6942556,2692458.566666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CF,https://finviz.com/quote.ashx?t=CF,short float 5.54% >= 5%
CFR,FAIL,156.14999389648438,,,,,,,,,6.67,92.66,78615380.02711996,503460.6666666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CFR,https://finviz.com/quote.ashx?t=CFR,short float 6.67% >= 5%
CHRD,FAIL,135.88999938964844,,,,,,,,,7.56,98.13,94359587.67484944,694382.1333333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CHRD,https://finviz.com/quote.ashx?t=CHRD,short float 7.56% >= 5%
CLDX,FAIL,33.5099983215332,,,,,,,,,,,40801226.62632625,1217583.6666666667,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CLDX,https://finviz.com/quote.ashx?t=CLDX,$vol(30d) $40.8M < $50M
CLYM,FAIL,14.210000038146973,,,,,,,,,,,23392378.43579721,1646191.3,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CLYM,https://finviz.com/quote.ashx?t=CLYM,$vol(30d) $23.4M < $50M
CNA,FAIL,47.470001220703125,,,,,,,,,,,21326317.366744995,449258.8333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CNA,https://finviz.com/quote.ashx?t=CNA,$vol(30d) $21.3M < $50M
CNMD,FAIL,46.16999816894531,,,,,,,,,,,14726074.815979004,318953.3333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CNMD,https://finviz.com/quote.ashx?t=CNMD,$vol(30d) $14.7M < $50M
COLD,FAIL,14.550000190734863,,,,,,,,,,,49667455.30608695,3413570.7666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:COLD,https://finviz.com/quote.ashx?t=COLD,$vol(30d) $49.7M < $50M
CPF,FAIL,36.7599983215332,,,,,,,,,,,6132876.375971985,166835.6,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CPF,https://finviz.com/quote.ashx?t=CPF,$vol(30d) $6.1M < $50M
CPK,FAIL,131.9199981689453,,,,,,,,,,,22052133.859248854,167162.93333333332,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CPK,https://finviz.com/quote.ashx?t=CPK,$vol(30d) $22.1M < $50M
CROX,FAIL,124.58000183105467,,,,,,,,,9.97,101.14,130415902.18482973,1046844.6,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CROX,https://finviz.com/quote.ashx?t=CROX,short float 9.97% >= 5%
CSW,FAIL,303.1199951171875,,,,,,,,,,,38584275.53046468,127290.43333333332,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CSW,https://finviz.com/quote.ashx?t=CSW,$vol(30d) $38.6M < $50M
CTRN,FAIL,54.02999877929688,,,,,,,,,,,10200406.315541584,188791.53333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CTRN,https://finviz.com/quote.ashx?t=CTRN,$vol(30d) $10.2M < $50M
CTS,FAIL,58.95000076293945,,,,,,,,,,,11511524.278983817,195276.06666666668,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CTS,https://finviz.com/quote.ashx?t=CTS,$vol(30d) $11.5M < $50M
CUBI,FAIL,77.3499984741211,,,,,,,,,,,19901584.795735933,257292.63333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CUBI,https://finviz.com/quote.ashx?t=CUBI,$vol(30d) $19.9M < $50M
CURB,FAIL,28.799999237060547,,,,,,,,,,,43234672.13467229,1501203.933333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CURB,https://finviz.com/quote.ashx?t=CURB,$vol(30d) $43.2M < $50M
CUZ,FAIL,28.899999618530277,,,,,,,,,,,38410943.2529892,1329098.4,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CUZ,https://finviz.com/quote.ashx?t=CUZ,$vol(30d) $38.4M < $50M
CVBF,FAIL,22.15999984741211,,,,,,,,,,,25753949.987998456,1162181.8666666667,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CVBF,https://finviz.com/quote.ashx?t=CVBF,$vol(30d) $25.8M < $50M
CVSA,FAIL,123.0,,,,,,,,,,,41295618.2,335736.73333333334,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CVSA,https://finviz.com/quote.ashx?t=CVSA,$vol(30d) $41.3M < $50M
CWT,FAIL,47.290000915527344,,,,,,,,,,,22725957.12197113,480565.8,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CWT,https://finviz.com/quote.ashx?t=CWT,$vol(30d) $22.7M < $50M
CXT,FAIL,48.41999816894531,,,,,,,,,,,24522317.75666199,506450.2,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CXT,https://finviz.com/quote.ashx?t=CXT,$vol(30d) $24.5M < $50M
CXW,FAIL,31.46999931335449,,,,,,,,,14.97,88.23,58972581.05827427,1873930.1666666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:CXW,https://finviz.com/quote.ashx?t=CXW,short float 14.97% >= 5%
CZR,FAIL,29.6200008392334,,,,,,,,,10.46,95.74,114518698.49469662,3866262.5,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CZR,https://finviz.com/quote.ashx?t=CZR,short float 10.46% >= 5%
DAVE,FAIL,353.57000732421875,,,,,,,,,24.6,97.44,126938939.74287924,359020.6666666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:DAVE,https://finviz.com/quote.ashx?t=DAVE,short float 24.60% >= 5%
DCO,FAIL,166.4499969482422,,,,,,,,,,,37501827.91909383,225303.86666666667,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:DCO,https://finviz.com/quote.ashx?t=DCO,$vol(30d) $37.5M < $50M
DFIN,FAIL,48.4900016784668,,,,,,,,,,,10668361.236948775,220011.56666666668,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:DFIN,https://finviz.com/quote.ashx?t=DFIN,$vol(30d) $10.7M < $50M
DFTX,FAIL,40.31999969482422,,,,,,,,,7.75,84.37,92675679.23455226,2298503.966666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:DFTX,https://finviz.com/quote.ashx?t=DFTX,short float 7.75% >= 5%
DNLI,FAIL,21.600000381469727,,,,,,,,,,,29496131.800920423,1365561.6333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:DNLI,https://finviz.com/quote.ashx?t=DNLI,$vol(30d) $29.5M < $50M
DNTH,FAIL,98.3499984741211,,,,,,,,,18.12,115.66,71872952.78824005,730787.5333333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:DNTH,https://finviz.com/quote.ashx?t=DNTH,short float 18.12% >= 5%
DRH,FAIL,12.3100004196167,,,,,,,,,,,32118390.57416782,2609129.933333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:DRH,https://finviz.com/quote.ashx?t=DRH,$vol(30d) $32.1M < $50M
DVA,FAIL,183.72000122070312,,,,,,,,,7.49,93.6,130022772.43991902,707722.4666666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:DVA,https://finviz.com/quote.ashx?t=DVA,short float 7.49% >= 5%
EAT,FAIL,206.80999755859372,,,,,,,,,13.52,113.1,269875823.92476404,1304945.7333333334,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:EAT,https://finviz.com/quote.ashx?t=EAT,short float 13.52% >= 5%
EBC,FAIL,21.3700008392334,,,,,,,,,,,46032973.49178696,2154093.2,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:EBC,https://finviz.com/quote.ashx?t=EBC,$vol(30d) $46.0M < $50M
EFSC,FAIL,60.38999938964844,,,,,,,,,,,15476732.939579263,256279.7333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:EFSC,https://finviz.com/quote.ashx?t=EFSC,$vol(30d) $15.5M < $50M
EGP,FAIL,203.44000244140625,,,,,,,,,5.11,103.33,84426271.87183431,414993.4666666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:EGP,https://finviz.com/quote.ashx?t=EGP,short float 5.11% >= 5%
EIG,FAIL,48.220001220703125,,,,,,,,,,,7209235.759170531,149507.16666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:EIG,https://finviz.com/quote.ashx?t=EIG,$vol(30d) $7.2M < $50M
ELVN,FAIL,48.18999862670898,,,,,,,,,14.18,96.06,57785485.1352623,1199117.8,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ELVN,https://finviz.com/quote.ashx?t=ELVN,short float 14.18% >= 5%
EPC,FAIL,27.959999084472656,,,,,,,,,,,15368881.740758516,549673.9,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:EPC,https://finviz.com/quote.ashx?t=EPC,$vol(30d) $15.4M < $50M
EPR,FAIL,57.84000015258789,,,,,,,,,,,49614244.0428875,857784.3,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:EPR,https://finviz.com/quote.ashx?t=EPR,$vol(30d) $49.6M < $50M
ETSY,FAIL,75.13999938964844,,,,,,,,,11.86,123.77,231366329.7586441,3079136.7,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:ETSY,https://finviz.com/quote.ashx?t=ETSY,short float 11.86% >= 5%
EXTR,FAIL,22.11000061035156,,,,,,,,,,,31037919.361808777,1403795.5,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:EXTR,https://finviz.com/quote.ashx?t=EXTR,$vol(30d) $31.0M < $50M
EZPW,FAIL,30.709999084472656,,,,,,,,,,,29784964.776049804,969878.4,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:EZPW,https://finviz.com/quote.ashx?t=EZPW,$vol(30d) $29.8M < $50M
FAF,FAIL,69.23999786376953,,,,,,,,,6.11,97.28,51901700.01070023,749591.3,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:FAF,https://finviz.com/quote.ashx?t=FAF,short float 6.11% >= 5%
FBNC,FAIL,63.02000045776367,,,,,,,,,,,13438061.39494451,213234.86666666667,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FBNC,https://finviz.com/quote.ashx?t=FBNC,$vol(30d) $13.4M < $50M
FBP,FAIL,26.90999984741211,,,,,,,,,,,34058682.56887691,1265651.5333333334,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:FBP,https://finviz.com/quote.ashx?t=FBP,$vol(30d) $34.1M < $50M
FDS,FAIL,276.4200134277344,,,,,,,,,12.61,115.23,238381062.97590536,862387.1333333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:FDS,https://finviz.com/quote.ashx?t=FDS,short float 12.61% >= 5%
FFBC,FAIL,31.32999992370605,,,,,,,,,,,23624945.160802525,754067.8333333334,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FFBC,https://finviz.com/quote.ashx?t=FFBC,$vol(30d) $23.6M < $50M
FHI,FAIL,56.91999816894531,,,,,,,,,,,35441271.0118927,622650.6,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:FHI,https://finviz.com/quote.ashx?t=FHI,$vol(30d) $35.4M < $50M
FIBK,FAIL,36.540000915527344,,,,,,,,,,,38716177.21005249,1059556.0,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FIBK,https://finviz.com/quote.ashx?t=FIBK,$vol(30d) $38.7M < $50M
FISI,FAIL,40.31999969482422,,,,,,,,,,,5939876.4990420025,147318.36666666667,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FISI,https://finviz.com/quote.ashx?t=FISI,$vol(30d) $5.9M < $50M
FLYW,FAIL,17.239999771118164,,,,,,,,,,,23948182.5247256,1389105.7333333334,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FLYW,https://finviz.com/quote.ashx?t=FLYW,$vol(30d) $23.9M < $50M
FOXF,FAIL,18.88999938964844,,,,,,,,,,,8365416.080373129,442848.93333333335,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FOXF,https://finviz.com/quote.ashx?t=FOXF,$vol(30d) $8.4M < $50M
FRST,FAIL,15.8100004196167,,,,,,,,,,,2547618.1976168947,161139.66666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FRST,https://finviz.com/quote.ashx?t=FRST,$vol(30d) $2.5M < $50M
FSS,FAIL,115.68000030517578,,,,,,,,,,,44999774.61471405,389002.2,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:FSS,https://finviz.com/quote.ashx?t=FSS,$vol(30d) $45.0M < $50M
FTDR,FAIL,77.19000244140625,,,,,,,,,,,38547691.46820679,499387.1,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FTDR,https://finviz.com/quote.ashx?t=FTDR,$vol(30d) $38.5M < $50M
FULT,FAIL,23.020000457763672,,,,,,,,,,,35153796.65904999,1527098.0,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FULT,https://finviz.com/quote.ashx?t=FULT,$vol(30d) $35.2M < $50M
FVR,FAIL,18.21999931335449,,,,,,,,,,,3372747.800893402,185112.4,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:FVR,https://finviz.com/quote.ashx?t=FVR,$vol(30d) $3.4M < $50M
GCO,FAIL,35.08000183105469,,,,,,,,,,,8570001.181991069,244298.76666666663,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:GCO,https://finviz.com/quote.ashx?t=GCO,$vol(30d) $8.6M < $50M
GDOT,FAIL,13.210000038146973,,,,,,,,,,,4595503.179603927,347880.63333333336,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:GDOT,https://finviz.com/quote.ashx?t=GDOT,$vol(30d) $4.6M < $50M
GEN,FAIL,27.290000915527344,,,,,,,,,6.47,93.81,167763683.2534841,6147441.466666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:GEN,https://finviz.com/quote.ashx?t=GEN,short float 6.47% >= 5%
GEO,FAIL,29.739999771118164,,,,,,,,,8.48,95.15,67079309.01841799,2255524.8666666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:GEO,https://finviz.com/quote.ashx?t=GEO,short float 8.48% >= 5%
GEV,FAIL,950.280029296875,,,,,,,,,,,2067032236.418042,2175182.2333333334,131.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:GEV,https://finviz.com/quote.ashx?t=GEV,history 131 weekly bars < ~3y (150)
GKOS,FAIL,159.86000061035156,,,,,,,,,6.75,103.76,113343996.24808502,709020.3666666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:GKOS,https://finviz.com/quote.ashx?t=GKOS,short float 6.75% >= 5%
GPC,FAIL,129.58999633789062,,,,,,,,,5.47,96.05,139869433.3797353,1079322.7666666666,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:GPC,https://finviz.com/quote.ashx?t=GPC,short float 5.47% >= 5%
GPN,FAIL,84.77999877929688,,,,,,,,,7.35,93.14,217893145.5126699,2570100.833333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:GPN,https://finviz.com/quote.ashx?t=GPN,short float 7.35% >= 5%
GPRE,FAIL,15.06999969482422,,,,,,,,,,,23523988.216959637,1560981.3333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:GPRE,https://finviz.com/quote.ashx?t=GPRE,$vol(30d) $23.5M < $50M
GRPN,FAIL,21.280000686645508,,,,,,,,,,,25443278.186316047,1195642.7333333334,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:GRPN,https://finviz.com/quote.ashx?t=GRPN,$vol(30d) $25.4M < $50M
GTES,FAIL,26.149999618530277,,,,,,,,,,,44808516.8380111,1713518.8333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:GTES,https://finviz.com/quote.ashx?t=GTES,$vol(30d) $44.8M < $50M
HBNC,FAIL,19.18000030517578,,,,,,,,,,,9190791.462236024,479186.2,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:HBNC,https://finviz.com/quote.ashx?t=HBNC,$vol(30d) $9.2M < $50M
HCC,FAIL,92.0999984741211,,,,,,,,,7.79,97.91,56830681.66845016,617054.1,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:HCC,https://finviz.com/quote.ashx?t=HCC,short float 7.79% >= 5%
HCSG,FAIL,21.56999969482422,,,,,,,,,,,14549346.583153533,674517.7,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:HCSG,https://finviz.com/quote.ashx?t=HCSG,$vol(30d) $14.5M < $50M
HESM,FAIL,39.16999816894531,,,,,,,,,5.06,89.59,50509132.92288208,1289485.2,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:HESM,https://finviz.com/quote.ashx?t=HESM,short float 5.06% >= 5%
HFWA,FAIL,28.21999931335449,,,,,,,,,,,10414290.67393411,369039.3666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:HFWA,https://finviz.com/quote.ashx?t=HFWA,$vol(30d) $10.4M < $50M
HIW,FAIL,30.75,,,,,,,,,,,32280685.8,1049778.4,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:HIW,https://finviz.com/quote.ashx?t=HIW,$vol(30d) $32.3M < $50M
HMN,FAIL,47.209999084472656,,,,,,,,,,,13941813.01129786,295314.8333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:HMN,https://finviz.com/quote.ashx?t=HMN,$vol(30d) $13.9M < $50M
HOG,FAIL,26.030000686645508,,,,,,,,,,,46316530.3111173,1779351.8666666667,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:HOG,https://finviz.com/quote.ashx?t=HOG,$vol(30d) $46.3M < $50M
HOPE,FAIL,13.779999732971191,,,,,,,,,,,12015371.09183283,871942.7666666667,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:HOPE,https://finviz.com/quote.ashx?t=HOPE,$vol(30d) $12.0M < $50M
HP,FAIL,39.790000915527344,,,,,,,,,7.62,102.79,51306930.19252014,1289442.8,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:HP,https://finviz.com/quote.ashx?t=HP,short float 7.62% >= 5%
HPP,FAIL,12.079999923706056,,,,,,,,,,,7348927.548252868,608354.9333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:HPP,https://finviz.com/quote.ashx?t=HPP,$vol(30d) $7.3M < $50M
HQY,FAIL,91.75,,,,,,,,,5.61,109.55,80811932.0,880784.0,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:HQY,https://finviz.com/quote.ashx?t=HQY,short float 5.61% >= 5%
HRB,FAIL,42.86000061035156,,,,,,,,,13.82,104.97,96133259.8256607,2242959.833333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:HRB,https://finviz.com/quote.ashx?t=HRB,short float 13.82% >= 5%
HRI,FAIL,144.07000732421875,,,,,,,,,6.66,105.31,95132110.34065144,660318.6333333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:HRI,https://finviz.com/quote.ashx?t=HRI,short float 6.66% >= 5%
HSIC,FAIL,87.43000030517578,,,,,,,,,8.62,98.68,89570412.02898026,1024481.4333333332,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:HSIC,https://finviz.com/quote.ashx?t=HSIC,short float 8.62% >= 5%
HST,FAIL,22.280000686645508,,,,,,,,,5.83,105.97,190080539.55940983,8531442.266666668,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:HST,https://finviz.com/quote.ashx?t=HST,short float 5.83% >= 5%
HTO,FAIL,62.91999816894531,,,,,,,,,,,24783644.06943003,393891.3666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:HTO,https://finviz.com/quote.ashx?t=HTO,$vol(30d) $24.8M < $50M
HWC,FAIL,73.56999969482422,,,,,,,,,6.94,97.67,54224432.30540492,737045.4333333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:HWC,https://finviz.com/quote.ashx?t=HWC,short float 6.94% >= 5%
IART,FAIL,16.020000457763672,,,,,,,,,,,12500523.303196335,780307.3,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:IART,https://finviz.com/quote.ashx?t=IART,$vol(30d) $12.5M < $50M
IBCP,FAIL,35.619998931884766,,,,,,,,,,,6071254.279944993,170445.1,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:IBCP,https://finviz.com/quote.ashx?t=IBCP,$vol(30d) $6.1M < $50M
ICFI,FAIL,83.58000183105469,,,,,,,,,,,15525592.688131714,185757.26666666663,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ICFI,https://finviz.com/quote.ashx?t=ICFI,$vol(30d) $15.5M < $50M
ICHR,FAIL,57.43999862670898,,,,,,,,,,,38244397.36830928,665814.7333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ICHR,https://finviz.com/quote.ashx?t=ICHR,$vol(30d) $38.2M < $50M
ICUI,FAIL,160.97999572753906,,,,,,,,,,,37723821.46079763,234338.56666666668,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ICUI,https://finviz.com/quote.ashx?t=ICUI,$vol(30d) $37.7M < $50M
INDB,FAIL,80.30000305175781,,,,,,,,,,,25084449.53665416,312384.1666666667,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:INDB,https://finviz.com/quote.ashx?t=INDB,$vol(30d) $25.1M < $50M
INDV,FAIL,36.18999862670898,,,,,,,,,9.34,91.69,75753815.90705936,2093225.1666666667,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:INDV,https://finviz.com/quote.ashx?t=INDV,short float 9.34% >= 5%
INTA,FAIL,36.09000015258789,,,,,,,,,,,22208540.988897324,615365.5,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:INTA,https://finviz.com/quote.ashx?t=INTA,$vol(30d) $22.2M < $50M
ITRI,FAIL,93.33000183105467,,,,,,,,,14.47,119.23,51186889.28024292,548450.5333333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ITRI,https://finviz.com/quote.ashx?t=ITRI,short float 14.47% >= 5%
JXN,FAIL,129.57000732421875,,,,,,,,,5.47,87.24,97825631.94580078,755002.1333333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:JXN,https://finviz.com/quote.ashx?t=JXN,short float 5.47% >= 5%
KALU,FAIL,153.85000610351562,,,,,,,,,,,34273191.501347855,222770.16666666663,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:KALU,https://finviz.com/quote.ashx?t=KALU,$vol(30d) $34.3M < $50M
KFRC,FAIL,51.9900016784668,,,,,,,,,,,13767150.006464384,264803.8,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:KFRC,https://finviz.com/quote.ashx?t=KFRC,$vol(30d) $13.8M < $50M
KFY,FAIL,75.86000061035156,,,,,,,,,,,34367490.771846004,453038.3666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:KFY,https://finviz.com/quote.ashx?t=KFY,$vol(30d) $34.4M < $50M
KMX,FAIL,56.84000015258789,,,,,,,,,8.05,103.0,103263100.20787811,1816732.933333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:KMX,https://finviz.com/quote.ashx?t=KMX,short float 8.05% >= 5%
KNX,FAIL,67.08999633789062,,,,,,,,,6.97,100.73,224471818.60953265,3345831.433333333,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:KNX,https://finviz.com/quote.ashx?t=KNX,short float 6.97% >= 5%
KOD,FAIL,33.79999923706055,,,,,,,,,,,22417274.893993378,663233.0,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:KOD,https://finviz.com/quote.ashx?t=KOD,$vol(30d) $22.4M < $50M
